# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
1078 -5.34835758000000e+01 -7.81958720809221e+01 1.57978170000000e+01 1.57978170000000e+01 1.56428551368345e+00
1079 -8.99240893000000e+01 -7.80430877883853e+01 1.58126800000000e+01 1.58126800000000e+01 -7.51359131508053e-01
1080 -9.38200053000000e+01 -7.78695252217920e+01 1.58274319000000e+01 1.58274319000000e+01 -1.00777436156323e+00
1081 -6.08079486000000e+01 -7.76736900835134e+01 1.58420693000000e+01 1.58420693000000e+01 1.06461732770689e+00
1082 -8.11039388000000e+01 -7.74570555166731e+01 1.58565859000000e+01 1.58565859000000e+01 -2.29991708576242e-01
1083 -1.03931231000000e+02 -7.72196090360404e+01 1.58709776000000e+01 1.58709776000000e+01 -1.68304830598208e+00
1084 -7.03005973000000e+01 -7.69613368898947e+01 1.58852479000000e+01 1.58852479000000e+01 4.19303471486566e-01
1085 -7.28577133000000e+01 -7.66829662435896e+01 1.58993921000000e+01 1.58993921000000e+01 2.40591144587826e-01
1086 -4.62308094000000e+01 -7.63829964695432e+01 1.59134093000000e+01 1.59134093000000e+01 1.89476601155123e+00
1087 -9.51729093000000e+01 -7.60636365834639e+01 1.59272974000000e+01 1.59272974000000e+01 -1.19978124578349e+00
1088 -7.38438073000000e+01 -7.57241256414349e+01 1.59410534000000e+01 1.59410534000000e+01 1.17954459736950e-01
1089 -5.59241065000000e+01 -7.53644436407324e+01 1.59546823000000e+01 1.59546823000000e+01 1.21847221869986e+00
1090 -4.60645086000000e+01 -7.49853115272295e+01 1.59681814000000e+01 1.59681814000000e+01 1.81115195292242e+00
1091 -8.54010678000000e+01 -7.45874490244800e+01 1.59815486000000e+01 1.59815486000000e+01 -6.76631473342956e-01
1092 -6.61746145000000e+01 -7.41700902846229e+01 1.59947800000000e+01 1.59947800000000e+01 4.99880322494142e-01
1093 -7.98617352000000e+01 -7.37346947914095e+01 1.60078815000000e+01 1.60078815000000e+01 -3.82751484547817e-01
1094 -9.67390690000000e+01 -7.32804942970009e+01 1.60208490000000e+01 1.60208490000000e+01 -1.46425290588527e+00
1095 -8.53387935000000e+01 -7.28089459049131e+01 1.60336814000000e+01 1.60336814000000e+01 -7.81470411098905e-01
1096 -7.00588751000000e+01 -7.23192790080133e+01 1.60463812000000e+01 1.60463812000000e+01 1.40866895771694e-01
1097 -7.78233981000000e+01 -7.18122061937848e+01 1.60589414000000e+01 1.60589414000000e+01 -3.74320558029757e-01
1098 -7.94074744000000e+01 -7.12884388986490e+01 1.60713659000000e+01 1.60713659000000e+01 -5.05186401197610e-01
1099 -6.04856488000000e+01 -7.07479452416648e+01 1.60836522000000e+01 1.60836522000000e+01 6.38057595007232e-01
1100 -6.77116959000000e+01 -7.01914343951453e+01 1.60958011000000e+01 1.60958011000000e+01 1.54061203896542e-01
1101 -4.55306540000000e+01 -6.96181300720000e+01 1.61078055000000e+01 1.61078055000000e+01 1.49539153995869e+00
1102 -5.90185074000000e+01 -6.90294814639303e+01 1.61196755000000e+01 1.61196755000000e+01 6.21040669455801e-01
1103 -5.81659724000000e+01 -6.84247101534493e+01 1.61314082000000e+01 1.61314082000000e+01 6.35948060222620e-01
1104 -6.23794227000000e+01 -6.78051147562570e+01 1.61430059000000e+01 1.61430059000000e+01 3.36101720452014e-01
1105 -4.27641711000000e+01 -6.71708053504630e+01 1.61544686000000e+01 1.61544686000000e+01 1.51082866634579e+00
1106 -2.14658983000000e+01 -6.65220394150054e+01 1.61657953000000e+01 1.61657953000000e+01 2.78712802425535e+00
1107 -9.06102716000000e+01 -6.58592218466665e+01 1.61769916000000e+01 1.61769916000000e+01 -1.53001561509950e+00
1108 -6.74354716000000e+01 -6.51827565419928e+01 1.61880571000000e+01 1.61880571000000e+01 -1.39159075365949e-01
1109 -7.76087837000000e+01 -6.44929721976223e+01 1.61989927000000e+01 1.61989927000000e+01 -8.09668338351541e-01
1110 -2.15754783000000e+01 -6.37902707647015e+01 1.62097949000000e+01 1.62097949000000e+01 2.60427677988088e+00
1111 -5.01382166000000e+01 -6.30750532503120e+01 1.62204701000000e+01 1.62204701000000e+01 7.97562374614038e-01
1112 -7.55410186000000e+01 -6.23475713014486e+01 1.62310185000000e+01 1.62310185000000e+01 -8.12853937573382e-01
1113 -6.75545722000000e+01 -6.16084467504600e+01 1.62414390000000e+01 1.62414390000000e+01 -3.66108289391107e-01
1114 -4.86076703000000e+01 -6.08578552391046e+01 1.62517268000000e+01 1.62517268000000e+01 7.53777434844929e-01
1115 -2.25760521000000e+01 -6.00962684185606e+01 1.62618881000000e+01 1.62618881000000e+01 2.30724846265303e+00
1116 -7.47398869000000e+01 -5.93241570996693e+01 1.62719215000000e+01 1.62719215000000e+01 -9.47382262158206e-01
1117 -6.75360246000000e+01 -5.85417686213446e+01 1.62818253000000e+01 1.62818253000000e+01 -5.52410790125317e-01
1118 -5.00824311000000e+01 -5.77494979625682e+01 1.62916004000000e+01 1.62916004000000e+01 4.70614713982805e-01
1119 -5.79253691000000e+01 -5.69478877653683e+01 1.63012456000000e+01 1.63012456000000e+01 -5.99635977898359e-02
1120 -2.70351820000000e+01 -5.61371088330115e+01 1.63107679000000e+01 1.63107679000000e+01 1.78421561826108e+00
1121 -3.41723417000000e+01 -5.53177023325105e+01 1.63201667000000e+01 1.63201667000000e+01 1.29565837293258e+00
1122 -5.30227714000000e+01 -5.44899860757174e+01 1.63294424000000e+01 1.63294424000000e+01 8.98508742538211e-02
1123 -4.08942503000000e+01 -5.36543514152602e+01 1.63385946000000e+01 1.63385946000000e+01 7.80979112809383e-01
1124 -5.21589636000000e+01 -5.28111890513834e+01 1.63476279000000e+01 1.63476279000000e+01 3.98972533124162e-02
1125 -5.66048041000000e+01 -5.19608890569865e+01 1.63565434000000e+01 1.63565434000000e+01 -2.83917874910754e-01
1126 -4.06229841000000e+01 -5.11039893387448e+01 1.63653399000000e+01 1.63653399000000e+01 6.40439202777864e-01
1127 -6.00112058000000e+01 -5.02408787910896e+01 1.63740166000000e+01 1.63740166000000e+01 -5.96697026000962e-01
1128 -3.57364628000000e+01 -4.93720941935930e+01 1.63825800000000e+01 1.63825800000000e+01 8.32325030220701e-01
1129 -6.41105172000000e+01 -4.84979491475602e+01 1.63911447000000e+01 1.63911447000000e+01 -9.52500166290387e-01
1130 -4.98477422000000e+01 -4.76189794095577e+01 1.63996050000000e+01 1.63996050000000e+01 -1.35903443433079e-01
1131 -2.80901427000000e+01 -4.67356460462723e+01 1.64079257000000e+01 1.64079257000000e+01 1.13637175638066e+00
1132 -3.74835983000000e+01 -4.58482612431613e+01 1.64161148000000e+01 1.64161148000000e+01 5.09539744639294e-01
1133 -3.35227540000000e+01 -4.49572852027457e+01 1.64241643000000e+01 1.64241643000000e+01 6.96201705845435e-01
1134 -3.95811519000000e+01 -4.40631035177062e+01 1.64320752000000e+01 1.64320752000000e+01 2.72756274734318e-01
1135 -5.42734811000000e+01 -4.31661014156963e+01 1.64398406000000e+01 1.64398406000000e+01 -6.75637918551577e-01
1136 -7.35894707000000e+01 -4.22665895685214e+01 1.64474692000000e+01 1.64474692000000e+01 -1.90441950373001e+00
1137 -5.08567496000000e+01 -4.13651009906627e+01 1.64549539000000e+01 1.64549539000000e+01 -5.76826204863287e-01
1138 -4.71077103000000e+01 -4.04619457591313e+01 1.64622972000000e+01 1.64622972000000e+01 -4.03696061377671e-01
1139 -3.88422009000000e+01 -3.95575079121727e+01 1.64694941000000e+01 1.64694941000000e+01 4.34322394986412e-02
1140 -3.65049952000000e+01 -3.86522454764315e+01 1.64765492000000e+01 1.64765492000000e+01 1.30321601347905e-01
1141 -4.53687105000000e+01 -3.77466162762419e+01 1.64834591000000e+01 1.64834591000000e+01 -4.62408659342513e-01
1142 -4.43012930000000e+01 -3.68410037429354e+01 1.64902228000000e+01 1.64902228000000e+01 -4.52406819940881e-01
1143 -3.78991652000000e+01 -3.59357911598848e+01 1.64968364000000e+01 1.64968364000000e+01 -1.19015185245775e-01
1144 -2.67839865000000e+01 -3.50314359074763e+01 1.65033049000000e+01 1.65033049000000e+01 4.99745321161481e-01
1145 -1.07753534000000e+01 -3.41283210544825e+01 1.65096249000000e+01 1.65096249000000e+01 1.41450625292417e+00
1146 -1.20531278000000e+01 -3.32269038207716e+01 1.65157906000000e+01 1.65157906000000e+01 1.28203224015032e+00
1147 -2.73935299000000e+01 -3.23274929507132e+01 1.65217985000000e+01 1.65217985000000e+01 2.98633532585041e-01
1148 -4.90667400000000e+01 -3.14304713936154e+01 1.65276548000000e+01 1.65276548000000e+01 -1.06707629242018e+00
1149 -3.13292287000000e+00 -3.05362963306007e+01 1.65333519000000e+01 1.65333519000000e+01 1.65746024317070e+00
1150 -7.40783295000000e+00 -2.96452765476221e+01 1.65388895000000e+01 1.65388895000000e+01 1.34455482017835e+00
1151 -3.96337964000000e+01 -2.87577951099050e+01 1.65442604000000e+01 1.65442604000000e+01 -6.57388183402568e-01
1152 -3.68685027000000e+01 -2.78743093707996e+01 1.65494672000000e+01 1.65494672000000e+01 -5.43473286511627e-01
1153 -3.55735764000000e+01 -2.69951283622115e+01 1.65545816000000e+01 1.65545816000000e+01 -5.18191775851856e-01
1154 -2.69188031000000e+01 -2.61206354802936e+01 1.65595955000000e+01 1.65595955000000e+01 -4.81997051018798e-02
1155 -5.86100216000000e+00 -2.52512142937960e+01 1.65644450000000e+01 1.65644450000000e+01 1.17059232191577e+00
1156 4.55767487000000e+00 -2.43873227879305e+01 1.65691352000000e+01 1.65691352000000e+01 1.74692265519872e+00
1157 -3.91410556000000e+01 -2.35291965187994e+01 1.65736614000000e+01 1.65736614000000e+01 -9.41968024108455e-01
1158 -1.80782745000000e+01 -2.26773681642415e+01 1.65780200000000e+01 1.65780200000000e+01 2.77421167560508e-01
1159 3.16526486000000e+00 -2.18321480243707e+01 1.65822088000000e+01 1.65822088000000e+01 1.50748390554404e+00
1160 -9.37633792000000e+00 -2.09938467006747e+01 1.65862306000000e+01 1.65862306000000e+01 7.00430921337530e-01
1161 -1.42292279000000e+01 -2.01628493391992e+01 1.65900815000000e+01 1.65900815000000e+01 3.57660776964793e-01
1162 -1.45130023000000e+01 -1.93393930021449e+01 1.65937555000000e+01 1.65937555000000e+01 2.90855840448229e-01
1163 -2.95269912000000e+01 -1.85238635643630e+01 1.65972500000000e+01 1.65972500000000e+01 -6.62948840057057e-01
1164 -2.28604007000000e+01 -1.77166473024995e+01 1.66005689000000e+01 1.66005689000000e+01 -3.09854043465974e-01
1165 -1.30210524000000e+01 -1.69179824839495e+01 1.66037063000000e+01 1.66037063000000e+01 2.34702422070032e-01
1166 5.98453908000000e+00 -1.61282562628830e+01 1.66066563000000e+01 1.66066563000000e+01 1.33156217262610e+00
1167 -2.22093467000000e+01 -1.53477078331659e+01 1.66094240000000e+01 1.66094240000000e+01 -4.13117207847431e-01
1168 -3.73097218000000e+01 -1.45767253240062e+01 1.66120035000000e+01 1.66120035000000e+01 -1.36846807647216e+00
1169 -3.20410058000000e+01 -1.38155489525351e+01 1.66143915000000e+01 1.66143915000000e+01 -1.09696806214449e+00
1170 -2.67393517000000e+01 -1.30644937012164e+01 1.66165842000000e+01 1.66165842000000e+01 -8.22964445290966e-01
1171 -1.39834726000000e+01 -1.23239493415360e+01 1.66185866000000e+01 1.66185866000000e+01 -9.98594705077964e-02
1172 -2.23253828000000e+01 -1.15940835859535e+01 1.66203956000000e+01 1.66203956000000e+01 -6.45670504620632e-01
1173 -7.94188214000000e+00 -1.08752874184125e+01 1.66220090000000e+01 1.66220090000000e+01 1.76477180250141e-01
1174 -1.87384210000000e+01 -1.01678411369248e+01 1.66234230000000e+01 1.66234230000000e+01 -5.15572506521380e-01
1175 -1.05203518000000e+00 -9.47195148536560e+00 1.66246424000000e+01 1.66246424000000e+01 5.06472025248832e-01
1176 -1.62343037000000e+01 -8.78790011183981e+00 1.66256663000000e+01 1.66256663000000e+01 -4.47886024764023e-01
1177 -1.00723044000000e+01 -8.11592484245173e+00 1.66264918000000e+01 1.66264918000000e+01 -1.17666407386570e-01
1178 -3.48449232000000e+01 -7.45630134311683e+00 1.66271117000000e+01 1.66271117000000e+01 -1.64722667117724e+00
1179 2.65016979000000e+00 -6.80927634536723e+00 1.66275361000000e+01 1.66275361000000e+01 5.68902456652446e-01
1180 -1.87060663000000e+01 -6.17511219870772e+00 1.66277576000000e+01 1.66277576000000e+01 -7.53616597182790e-01
1181 1.29084083000000e+01 -5.55404236126471e+00 1.66277758000000e+01 1.66277758000000e+01 1.11033796000934e+00
1182 -1.97002970000000e+01 -4.94627884265327e+00 1.66275953000000e+01 1.66275953000000e+01 -8.87321220606489e-01
1183 1.02996097000000e+01 -4.35206491947237e+00 1.66272112000000e+01 1.66272112000000e+01 8.81186534725220e-01
1184 -2.89467667000000e+00 -3.77161875021129e+00 1.66266249000000e+01 1.66266249000000e+01 5.27432407650748e-02
1185 6.14649003000000e+00 -3.20517421526205e+00 1.66258318000000e+01 1.66258318000000e+01 5.62477977508593e-01
1186 -1.65519469000000e+01 -2.65295867141085e+00 1.66248391000000e+01 1.66248391000000e+01 -8.36037458467141e-01
1187 6.85663785000000e+00 -2.11518926045292e+00 1.66236449000000e+01 1.66236449000000e+01 5.39702764611684e-01
1188 -3.08179166000000e+01 -1.59203136634753e+00 1.66222434000000e+01 1.66222434000000e+01 -1.75823951859906e+00
1189 -1.53923224000000e+01 -1.08365875049266e+00 1.66206443000000e+01 1.66206443000000e+01 -8.60897050152703e-01
1190 7.11668964000000e+00 -5.90223882983844e-01 1.66188437000000e+01 1.66188437000000e+01 4.63745472435236e-01
1191 -5.29240801000000e+00 -1.11887647797129e-01 1.66168424000000e+01 1.66168424000000e+01 -3.11763224173256e-01
1192 1.95705066000000e+01 3.51180639602837e-01 1.66146417000000e+01 1.66146417000000e+01 1.15677041415808e+00
1193 -1.97621529000000e+00 7.98832902216849e-01 1.66122466000000e+01 1.66122466000000e+01 -1.67048338435865e-01
1194 -1.52349885000000e+01 1.23089775402333e+00 1.66096535000000e+01 1.66096535000000e+01 -9.91344356101308e-01
1195 2.13105329000000e+01 1.64725470154756e+00 1.66068661000000e+01 1.66068661000000e+01 1.18404508593301e+00
1196 -2.99737812000000e+01 2.04778959727964e+00 1.66038816000000e+01 1.66038816000000e+01 -1.92855933140836e+00
1197 -5.74323892000000e-01 2.43237978072539e+00 1.66007090000000e+01 1.66007090000000e+01 -1.81118991527735e-01
1198 2.78406661000000e+01 2.80092375067174e+00 1.65973747000000e+01 1.65973747000000e+01 1.50865680879810e+00
1199 1.54717919000000e+01 3.15321498040163e+00 1.65938292000000e+01 1.65938292000000e+01 7.42358907707593e-01
1200 -6.53215721000000e+00 3.48928330606310e+00 1.65901065000000e+01 1.65901065000000e+01 -6.04061252775146e-01
1201 2.69614551000000e+00 3.80886051956548e+00 1.65862007000000e+01 1.65862007000000e+01 -6.70867927918825e-02
1202 2.27207722000000e+00 4.11204824159723e+00 1.65821159000000e+01 1.65821159000000e+01 -1.10961172427774e-01
1203 -9.08523280000000e+00 4.39865002352434e+00 1.65778533000000e+01 1.65778533000000e+01 -8.13367242399493e-01
1204 -1.86127879000000e+01 4.66869088586777e+00 1.65734207000000e+01 1.65734207000000e+01 -1.40474795199447e+00
1205 -5.96416017000000e+00 4.92204621776086e+00 1.65688202000000e+01 1.65688202000000e+01 -6.57029665139396e-01
1206 -2.42102138000000e+00 5.15873863790727e+00 1.65640507000000e+01 1.65640507000000e+01 -4.57603043795759e-01
1207 1.81629814000000e+01 5.37871533095309e+00 1.65591246000000e+01 1.65591246000000e+01 7.72037554995323e-01
1208 5.61940010000000e+00 5.58184803810715e+00 1.65540426000000e+01 1.65540426000000e+01 2.26845265535610e-03
1209 -2.72149747000000e+01 5.76822991985937e+00 1.65488054000000e+01 1.65488054000000e+01 -1.99308674086284e+00
1210 3.67096792000000e+00 5.93773024052265e+00 1.65434213000000e+01 1.65434213000000e+01 -1.37018956322091e-01
1211 9.95583791000000e+00 6.09051388581478e+00 1.65378947000000e+01 1.65378947000000e+01 2.33725277267923e-01
1212 2.24632288000000e+01 6.22652183073442e+00 1.65322316000000e+01 1.65322316000000e+01 9.82124335184464e-01
1213 3.37264103000000e+01 6.34569378686529e+00 1.65264299000000e+01 1.65264299000000e+01 1.65678350852622e+00
1214 -8.49366057000000e-02 6.44804241452520e+00 1.65205073000000e+01 1.65205073000000e+01 -3.95446634996808e-01
1215 -9.06200200000000e+00 6.53365331766953e+00 1.65144632000000e+01 1.65144632000000e+01 -9.44363442444168e-01
1216 2.56368824000000e+01 6.60246238577651e+00 1.65083035000000e+01 1.65083035000000e+01 1.15302096391816e+00
1217 3.48099327000000e+01 6.65455266151220e+00 1.65020373000000e+01 1.65020373000000e+01 1.70617600279499e+00
1218 1.07294691000000e+00 6.68993168386465e+00 1.64956697000000e+01 1.64956697000000e+01 -3.40512684602593e-01
1219 3.61876746000000e+00 6.70853148553624e+00 1.64892080000000e+01 1.64892080000000e+01 -1.87380984310237e-01
1220 1.35685786000000e+01 6.71057968035687e+00 1.64826566000000e+01 1.64826566000000e+01 4.16073639466779e-01
1221 -1.07869196000000e+01 6.69585728311926e+00 1.64760267000000e+01 1.64760267000000e+01 -1.06110394219738e+00
1222 -4.70242222000000e+00 6.66458932337730e+00 1.64693240000000e+01 1.64693240000000e+01 -6.90192963802115e-01
1223 2.75296760000000e+01 6.61685110226909e+00 1.64625520000000e+01 1.64625520000000e+01 1.27032703664237e+00
1224 1.15006231000000e+01 6.55264241085337e+00 1.64557268000000e+01 1.64557268000000e+01 3.00684421252462e-01
1225 -1.68812799000000e+01 6.47225862056808e+00 1.64488497000000e+01 1.64488497000000e+01 -1.41976727531093e+00
1226 1.75770842000000e+01 6.37569694184975e+00 1.64419253000000e+01 1.64419253000000e+01 6.81269805924143e-01
1227 -1.57535173000000e+01 6.26302751577495e+00 1.64349710000000e+01 1.64349710000000e+01 -1.33961567779918e+00
1228 9.38974970000000e+00 6.13454185263963e+00 1.64279924000000e+01 1.64279924000000e+01 1.98150070203366e-01
1229 -5.10072012000000e+00 5.99023331019784e+00 1.64209920000000e+01 1.64209920000000e+01 -6.75413119389976e-01
1230 6.25278750000000e-01 5.83024240490858e+00 1.64139886000000e+01 1.64139886000000e+01 -3.17105353351384e-01
1231 6.74825116000000e-01 5.65463416281212e+00 1.64069862000000e+01 1.64069862000000e+01 -3.03517598302857e-01
1232 1.24904642000000e+01 5.46369499612412e+00 1.63999981000000e+01 1.63999981000000e+01 4.28461586460543e-01
1233 5.29750125000000e+00 5.25733896581245e+00 1.63930250000000e+01 1.63930250000000e+01 2.44996174821606e-03
1234 3.95489374000000e+00 5.03584996654278e+00 1.63860898000000e+01 1.63860898000000e+01 -6.59679178947733e-02
1235 -1.34342813000000e+01 4.79921377243357e+00 1.63791948000000e+01 1.63791948000000e+01 -1.11321070999373e+00
1236 8.89882291000000e-01 4.54763756940498e+00 1.63723501000000e+01 1.63723501000000e+01 -2.23410521767732e-01
1237 -3.90789953000000e+00 4.28125309136251e+00 1.63655721000000e+01 1.63655721000000e+01 -5.00389022230546e-01
1238 -1.16305710000000e+01 4.00026506415251e+00 1.63588665000000e+01 1.63588665000000e+01 -9.55496278678752e-01
1239 1.66208515000000e+01 3.70480277849472e+00 1.63522395000000e+01 1.63522395000000e+01 7.89864209211544e-01
1240 4.28968822000000e+00 3.39506853491796e+00 1.63457084000000e+01 1.63457084000000e+01 5.47311663214326e-02
1241 -4.53605598000000e+00 3.07126343553168e+00 1.63392781000000e+01 1.63392781000000e+01 -4.65584793218721e-01
1242 -9.76666274000000e+00 2.73358739414001e+00 1.63329528000000e+01 1.63329528000000e+01 -7.65339267627101e-01
1243 8.97907532000000e+00 2.38216492894454e+00 1.63267510000000e+01 1.63267510000000e+01 4.04055307210568e-01
1244 6.72001076000000e-01 2.01711939145244e+00 1.63206792000000e+01 1.63206792000000e+01 -8.24180353629182e-02
1245 -1.76872731000000e+00 1.63878078801562e+00 1.63147498000000e+01 1.63147498000000e+01 -2.08860579523912e-01
1246 1.51201968000000e+01 1.24729243698566e+00 1.63089650000000e+01 1.63089650000000e+01 8.50630580359596e-01
1247 -3.79541728000000e+00 8.42855900060546e-01 1.63033469000000e+01 1.63033469000000e+01 -2.84498220427399e-01
1248 8.94939222000000e+00 4.25664198968052e-01 1.62978986000000e+01 1.62978986000000e+01 5.22995524161130e-01
1249 5.63980392000000e+00 -4.09074955380224e-03 1.62926310000000e+01 1.62926310000000e+01 3.46407812805298e-01
1250 1.68369090000000e+01 -4.46188432998472e-01 1.62875597000000e+01 1.62875597000000e+01 1.06112258382073e+00
1251 8.30800009000000e+00 -9.00379710989603e-01 1.62826920000000e+01 1.62826920000000e+01 5.65531780677888e-01
1252 -1.28750033000000e+01 -1.36638674660522e+00 1.62780383000000e+01 1.62780383000000e+01 -7.07002670794477e-01
1253 -4.07334734000000e+00 -1.84393273296898e+00 1.62736142000000e+01 1.62736142000000e+01 -1.36995665476144e-01
1254 -1.33271808000000e+01 -2.33275673969043e+00 1.62694286000000e+01 1.62694286000000e+01 -6.75771985028999e-01
1255 -2.85962801000000e+01 -2.83256916654173e+00 1.62654863000000e+01 1.62654863000000e+01 -1.58394962549987e+00
1256 1.29729247000000e+01 -3.34311110176748e+00 1.62618049000000e+01 1.62618049000000e+01 1.00333486363297e+00
1257 -6.46520732000000e+00 -3.86411497023236e+00 1.62583917000000e+01 1.62583917000000e+01 -1.59984603505871e-01
1258 5.07203347000000e-01 -4.39530882131285e+00 1.62552442000000e+01 1.62552442000000e+01 3.01595725539014e-01
1259 4.98643575000000e+00 -4.93642670227212e+00 1.62523818000000e+01 1.62523818000000e+01 6.10548199911974e-01
1260 2.37093159000000e+00 -5.48719973461431e+00 1.62498129000000e+01 1.62498129000000e+01 4.83582880182843e-01
1261 -2.26084264000000e+01 -6.04736871325834e+00 1.62475418000000e+01 1.62475418000000e+01 -1.01929620434900e+00
1262 -1.29102878000000e+01 -6.61666701819838e+00 1.62455813000000e+01 1.62455813000000e+01 -3.87405083608896e-01
1263 -6.28877502000000e-01 -7.19483484573865e+00 1.62439423000000e+01 1.62439423000000e+01 4.04209595335650e-01
1264 1.68814947000000e+00 -7.78159098674997e+00 1.62426264000000e+01 1.62426264000000e+01 5.83017809037950e-01
1265 -1.24812811000000e+01 -8.37665507273186e+00 1.62416495000000e+01 1.62416495000000e+01 -2.52722239035397e-01
1266 -3.37861106000000e+00 -8.97971044721551e+00 1.62410203000000e+01 1.62410203000000e+01 3.44873615311934e-01
1267 -2.46436977000000e+01 -9.59047094185164e+00 1.62407456000000e+01 1.62407456000000e+01 -9.26880275628994e-01
1268 -1.38923136000000e+01 -1.02086289035507e+01 1.62408311000000e+01 1.62408311000000e+01 -2.26816267823222e-01
1269 -6.92987633000000e+00 -1.08338774391542e+01 1.62412929000000e+01 1.62412929000000e+01 2.40375020214933e-01
1270 -6.88637094000000e+00 -1.14659549251813e+01 1.62421375000000e+01 1.62421375000000e+01 2.81956976732977e-01
1271 -1.58155410000000e+00 -1.21044817070810e+01 1.62433683000000e+01 1.62433683000000e+01 6.47829157889683e-01
1272 -1.37421813000000e+01 -1.27492866363219e+01 1.62450012000000e+01 1.62450012000000e+01 -6.11200117164747e-02
1273 -3.65251496000000e+01 -1.33999023667293e+01 1.62470391000000e+01 1.62470391000000e+01 -1.42335148521128e+00
1274 -1.51214199000000e+01 -1.40561590752900e+01 1.62494780000000e+01 1.62494780000000e+01 -6.55566181701357e-02
1275 2.49718447000000e+01 -1.47176649144038e+01 1.62523342000000e+01 1.62523342000000e+01 2.44208057291880e+00
1276 -1.75686692000000e+01 -1.53841770782984e+01 1.62556120000000e+01 1.62556120000000e+01 -1.34383874424512e-01
1277 2.83059640000000e+00 -1.60553791262993e+01 1.62593093000000e+01 1.62593093000000e+01 1.16154845066508e+00
1278 7.58713429000000e+00 -1.67308809592902e+01 1.62634416000000e+01 1.62634416000000e+01 1.49525640681676e+00
1279 -8.98457804000000e+00 -1.74105156675119e+01 1.62680090000000e+01 1.62680090000000e+01 5.17945227809496e-01
1280 -3.67361532000000e+01 -1.80938941992923e+01 1.62730106000000e+01 1.62730106000000e+01 -1.14559373547681e+00
1281 -2.27843314000000e+01 -1.87807764261417e+01 1.62784631000000e+01 1.62784631000000e+01 -2.45941828123708e-01
1282 -2.55069765000000e+01 -1.94707742467675e+01 1.62843677000000e+01 1.62843677000000e+01 -3.70674647271228e-01
1283 -1.21738110000000e+01 -2.01636484338135e+01 1.62907217000000e+01 1.62907217000000e+01 4.90453251915383e-01
1284 -3.00472719000000e+01 -2.08590117374441e+01 1.62975396000000e+01 1.62975396000000e+01 -5.63782042447430e-01
1285 -1.72176116000000e+01 -2.15566257315946e+01 1.63048221000000e+01 1.63048221000000e+01 2.66118459004507e-01
1286 -2.71159824000000e+01 -2.22561781350726e+01 1.63125683000000e+01 1.63125683000000e+01 -2.97917788024060e-01
1287 -4.90950092000000e+01 -2.29573570037975e+01 1.63207940000000e+01 1.63207940000000e+01 -1.60149390992880e+00
1288 -1.07366344000000e+01 -2.36597764872467e+01 1.63294970000000e+01 1.63294970000000e+01 7.91398662631598e-01
1289 -2.85571603000000e+01 -2.43631252383017e+01 1.63386757000000e+01 1.63386757000000e+01 -2.56693696521454e-01
1290 -4.00560907000000e+01 -2.50671663872518e+01 1.63483346000000e+01 1.63483346000000e+01 -9.16847170032122e-01
1291 -1.69726499000000e+01 -2.57715148619758e+01 1.63584732000000e+01 1.63584732000000e+01 5.37878129236155e-01
1292 -3.16553744000000e+01 -2.64759342332034e+01 1.63690895000000e+01 1.63690895000000e+01 -3.16415898807113e-01
1293 -3.02211952000000e+01 -2.71799655987539e+01 1.63801888000000e+01 1.63801888000000e+01 -1.85665112800538e-01
1294 -2.79060392000000e+01 -2.78835213001244e+01 1.63917695000000e+01 1.63917695000000e+01 -1.37373209619438e-03
1295 -2.28821955000000e+01 -2.85861427171548e+01 1.64038259000000e+01 1.64038259000000e+01 3.47720541044930e-01
1296 -4.23193021000000e+01 -2.92875939845262e+01 1.64163654000000e+01 1.64163654000000e+01 -7.93824199080866e-01
1297 -5.43941339000000e+01 -2.99875650936066e+01 1.64293864000000e+01 1.64293864000000e+01 -1.48554353839979e+00
1298 -3.20918721000000e+01 -3.06857460837419e+01 1.64428821000000e+01 1.64428821000000e+01 -8.55157877862625e-02
1299 -3.96892148000000e+01 -3.13819012334858e+01 1.64568606000000e+01 1.64568606000000e+01 -5.04793336252369e-01
1300 -7.33272768000000e+00 -3.20756463803132e+01 1.64713120000000e+01 1.64713120000000e+01 1.50218262517966e+00
1301 -2.06428370000000e+01 -3.27668199641347e+01 1.64862449000000e+01 1.64862449000000e+01 7.35399906872346e-01
1302 -4.95586785000000e+01 -3.34549634173536e+01 1.65016550000000e+01 1.65016550000000e+01 -9.75884848074112e-01
1303 -2.96561538000000e+01 -3.41399891574999e+01 1.65175337000000e+01 1.65175337000000e+01 2.71459131789144e-01
1304 -2.02006611000000e+01 -3.48214384014077e+01 1.65338926000000e+01 1.65338926000000e+01 8.84291295167096e-01
1305 -2.87865001000000e+01 -3.54991490998400e+01 1.65507267000000e+01 1.65507267000000e+01 4.05580318104097e-01
1306 -2.63706870000000e+01 -3.61727363860842e+01 1.65680189000000e+01 1.65680189000000e+01 5.91624710549082e-01
1307 -2.97424296000000e+01 -3.68419636393195e+01 1.65857800000000e+01 1.65857800000000e+01 4.28049451959417e-01
1308 -3.37506839000000e+01 -3.75065940228655e+01 1.66040029000000e+01 1.66040029000000e+01 2.26205099185182e-01
1309 -5.03662944000000e+01 -3.81663162405491e+01 1.66226723000000e+01 1.66226723000000e+01 -7.33936032622797e-01
