# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
973 5.20087707000000e+01 4.15115402492991e+01 7.02697587000000e+00 7.02697587000000e+00 1.49384751632866e+00
974 2.81710332000000e+01 4.16084566728367e+01 7.04726157000000e+00 7.04726157000000e+00 -1.90675815554221e+00
975 3.85532665000000e+01 4.16996759971930e+01 7.06734309000000e+00 7.06734309000000e+00 -4.45204011907248e-01
976 3.93264697000000e+01 4.17853541388174e+01 7.08722044000000e+00 7.08722044000000e+00 -3.46946233665812e-01
977 3.17831445000000e+01 4.18652757105441e+01 7.10689193000000e+00 7.10689193000000e+00 -1.41864141313095e+00
978 5.20528757000000e+01 4.19395961971544e+01 7.12635717000000e+00 7.12635717000000e+00 1.41913733224314e+00
979 3.62810994000000e+01 4.20082482092136e+01 7.14561513000000e+00 7.14561513000000e+00 -8.01491362887557e-01
980 4.95732029000000e+01 4.20710899157281e+01 7.16466495000000e+00 7.16466495000000e+00 1.04709892739254e+00
981 3.50385501000000e+01 4.21283503484389e+01 7.18350619000000e+00 7.18350619000000e+00 -9.86955403241454e-01
982 4.52265658000000e+01 4.21798130021991e+01 7.20213796000000e+00 7.20213796000000e+00 4.23034495412658e-01
983 2.84891755000000e+01 4.22256322288413e+01 7.22056046000000e+00 7.22056046000000e+00 -1.90240865718633e+00
984 4.54607563000000e+01 4.22656652734388e+01 7.23877621000000e+00 7.23877621000000e+00 4.41385523446256e-01
985 5.08500778000000e+01 4.22999175789591e+01 7.25678403000000e+00 7.25678403000000e+00 1.17822994121005e+00
986 2.55397298000000e+01 4.23283943478021e+01 7.27458478000000e+00 7.27458478000000e+00 -2.30785193320712e+00
987 4.53455375000000e+01 4.23511005393128e+01 7.29217901000000e+00 7.29217901000000e+00 4.10636787245733e-01
988 3.39637973000000e+01 4.23678924315196e+01 7.30956733000000e+00 7.30956733000000e+00 -1.14973906827938e+00
989 3.77386171000000e+01 4.23789229260375e+01 7.32675120000000e+00 7.32675120000000e+00 -6.33337436930774e-01
990 3.63050164000000e+01 4.23839735847984e+01 7.34373348000000e+00 7.34373348000000e+00 -8.27774755354877e-01
991 4.77918146000000e+01 4.23831225887752e+01 7.36051118000000e+00 7.36051118000000e+00 7.34825595526757e-01
992 4.83437662000000e+01 4.23764478642356e+01 7.37713642000000e+00 7.37713642000000e+00 8.08893586349641e-01
993 2.80466103000000e+01 4.23638044270642e+01 7.39350902000000e+00 7.39350902000000e+00 -1.93645454253658e+00
994 3.98624846000000e+01 4.23453439058714e+01 7.40974024000000e+00 7.40974024000000e+00 -3.35080478593327e-01
995 4.77448936000000e+01 4.23210692328048e+01 7.42571307000000e+00 7.42571307000000e+00 7.30411250214813e-01
996 4.03619031000000e+01 4.22909830774739e+01 7.44161449000000e+00 7.44161449000000e+00 -2.59228690234650e-01
997 4.16635735000000e+01 4.22550136272550e+01 7.45718879000000e+00 7.45718879000000e+00 -7.93114059346511e-02
998 4.95379840000000e+01 4.22132372393335e+01 7.48882503000000e+00 7.48882503000000e+00 9.78090251985291e-01
999 3.89627735000000e+01 4.21657300032514e+01 7.50403268000000e+00 7.50403268000000e+00 -4.26831363859604e-01
1000 4.49151166000000e+01 4.21124193037448e+01 9.14311431000000e+00 9.14311431000000e+00 3.06536394627577e-01
1001 3.69936436000000e+01 4.20533063995307e+01 9.15950718000000e+00 9.15950718000000e+00 -5.52394654002625e-01
1002 4.21631020000000e+01 4.19883919840859e+01 9.26316245000000e+00 9.26316245000000e+00 1.88607310793897e-02
1003 5.80726418000000e+01 4.19176764044735e+01 9.27918109000000e+00 9.27918109000000e+00 1.74099042133539e+00
1004 4.18859491000000e+01 4.18411597335992e+01 9.29664885000000e+00 9.29664885000000e+00 4.81779694204915e-03
1005 3.95765514000000e+01 4.17588417692116e+01 9.31226253000000e+00 9.31226253000000e+00 -2.34345881270128e-01
1006 3.00309748000000e+01 4.16708704687177e+01 9.32770034000000e+00 9.32770034000000e+00 -1.24788482095660e+00
1007 4.04930853000000e+01 4.15773935126589e+01 9.34291163000000e+00 9.34291163000000e+00 -1.16056777116161e-01
1008 3.10063551000000e+01 4.14785583039822e+01 9.35794824000000e+00 9.35794824000000e+00 -1.11907043460867e+00
1009 4.93149152000000e+01 4.13745119674806e+01 9.37276658000000e+00 9.37276658000000e+00 8.47178169299872e-01
1010 4.22795230000000e+01 4.12654755672302e+01 9.38738986000000e+00 9.38738986000000e+00 1.08022298838434e-01
1011 4.98414429000000e+01 4.11514472346632e+01 9.40182595000000e+00 9.40182595000000e+00 9.24288081012261e-01
1012 3.97238585000000e+01 4.10326474757293e+01 9.41607415000000e+00 9.41607415000000e+00 -1.38995185772757e-01
1013 4.15363949000000e+01 4.09089996455375e+01 9.43014071000000e+00 9.43014071000000e+00 6.65308476041248e-02
1014 4.94050626000000e+01 4.07805010378607e+01 9.44402650000000e+00 9.44402650000000e+00 9.13229284367138e-01
1015 4.91160719000000e+01 4.06470002316547e+01 9.45773479000000e+00 9.45773479000000e+00 8.95465125253882e-01
1016 3.77423626000000e+01 4.05085681807023e+01 9.47126991000000e+00 9.47126991000000e+00 -2.92062796962603e-01
1017 5.77163226000000e+01 4.03649786889752e+01 9.48463653000000e+00 9.48463653000000e+00 1.82941579850132e+00
1018 3.71633205000000e+01 4.02162279362612e+01 9.49783671000000e+00 9.49783671000000e+00 -3.21431872275385e-01
1019 3.47516183000000e+01 4.00623860432298e+01 9.51087760000000e+00 9.51087760000000e+00 -5.58388822418427e-01
1020 4.42118345000000e+01 3.99033744185611e+01 9.52376431000000e+00 9.52376431000000e+00 4.52390456252151e-01
1021 5.50825603000000e+01 3.97395595030000e+01 9.53650109000000e+00 9.53650109000000e+00 1.60887107883715e+00
1022 5.12198693000000e+01 3.95709363738591e+01 9.54909363000000e+00 9.54909363000000e+00 1.21989933050231e+00
1023 5.07596399000000e+01 3.93977224893228e+01 9.56154731000000e+00 9.56154731000000e+00 1.18829275663305e+00
1024 3.91062424000000e+01 3.92200608183386e+01 9.57386612000000e+00 9.57386612000000e+00 -1.18884489204268e-02
1025 3.27975527000000e+01 3.90381682780195e+01 9.58605536000000e+00 9.58605536000000e+00 -6.51009757784198e-01
1026 4.41061391000000e+01 3.88521130817016e+01 9.59812025000000e+00 9.59812025000000e+00 5.47401562123422e-01
1027 3.83664891000000e+01 3.86619631766061e+01 9.61006589000000e+00 9.61006589000000e+00 -3.07463112103689e-02
1028 3.79635704000000e+01 3.84677862458381e+01 9.62189676000000e+00 9.62189676000000e+00 -5.24029573809398e-02
1029 3.13476435000000e+01 3.82696497106339e+01 9.63361849000000e+00 9.63361849000000e+00 -7.18526088387163e-01
1030 4.77648230000000e+01 3.80675465147628e+01 9.64523493000000e+00 9.64523493000000e+00 1.00539557155579e+00
1031 4.52926859000000e+01 3.78616177806548e+01 9.65675176000000e+00 9.65675176000000e+00 7.69520466511941e-01
1032 1.87742189000000e+01 3.76518559405514e+01 9.66817568000000e+00 9.66817568000000e+00 -1.95255420105806e+00
1033 4.29310246000000e+01 3.74383273928333e+01 9.67950973000000e+00 9.67950973000000e+00 5.67456137798279e-01
1034 4.75554968000000e+01 3.72210982871715e+01 9.69075663000000e+00 9.69075663000000e+00 1.06641812475570e+00
1035 4.27937101000000e+01 3.70003829632477e+01 9.70192448000000e+00 9.70192448000000e+00 5.97131749344675e-01
1036 4.25711962000000e+01 3.67762470824943e+01 9.71301716000000e+00 9.71301716000000e+00 5.96616789824107e-01
1037 3.57471963000000e+01 3.65488302850423e+01 9.72404027000000e+00 9.72404027000000e+00 -8.24383654102593e-02
1038 3.92592697000000e+01 3.63182719753609e+01 9.73499831000000e+00 9.73499831000000e+00 3.02105622516447e-01
1039 2.85146947000000e+01 3.60847113258344e+01 9.74589698000000e+00 9.74589698000000e+00 -7.76738830850479e-01
1040 3.73256339000000e+01 3.58481388447255e+01 9.75674048000000e+00 9.75674048000000e+00 1.51433263834700e-01
1041 3.27412102000000e+01 3.56087674694857e+01 9.76753456000000e+00 9.76753456000000e+00 -2.93580457982605e-01
1042 3.00063322000000e+01 3.53664388277073e+01 9.77828371000000e+00 9.77828371000000e+00 -5.48164359582418e-01
1043 2.70342461000000e+01 3.51212912020914e+01 9.78899281000000e+00 9.78899281000000e+00 -8.26136586169524e-01
1044 5.91547174000000e+01 3.48733142274927e+01 9.79966737000000e+00 9.79966737000000e+00 2.47777830162283e+00
1045 3.90188356000000e+01 3.46224231130430e+01 9.81031116000000e+00 9.81031116000000e+00 4.48142002353880e-01
1046 2.20273783000000e+01 3.43688297361012e+01 9.82093004000000e+00 9.82093004000000e+00 -1.25664793312195e+00
1047 3.55865426000000e+01 3.41123746858078e+01 9.83152808000000e+00 9.83152808000000e+00 1.49942908385838e-01
1048 4.23205539000000e+01 3.38532694465891e+01 9.84211317000000e+00 9.84211317000000e+00 8.60311632995673e-01
1049 2.58787773000000e+01 3.35917995313959e+01 9.85268705000000e+00 9.85268705000000e+00 -7.82834387437071e-01
1050 4.02553154000000e+01 3.33281018328684e+01 9.86325340000000e+00 9.86325340000000e+00 7.02325418013853e-01
1051 5.69089627000000e+01 3.30623873308293e+01 9.87381968000000e+00 9.87381968000000e+00 2.41513174657963e+00
1052 2.35867670000000e+01 3.27947185900690e+01 9.88439071000000e+00 9.88439071000000e+00 -9.31564914846327e-01
1053 3.60915911000000e+01 3.25254549263122e+01 9.89497351000000e+00 9.89497351000000e+00 3.60398759034964e-01
1054 3.53634521000000e+01 3.22547328373581e+01 9.90557278000000e+00 9.90557278000000e+00 3.13835386573361e-01
1055 4.33260488000000e+01 3.19826144441099e+01 9.91619453000000e+00 9.91619453000000e+00 1.14393019636436e+00
1056 2.28322533000000e+01 3.17091617138063e+01 9.92684429000000e+00 9.92684429000000e+00 -8.94232663924088e-01
1057 4.84150081000000e+01 3.14345106832143e+01 9.93752748000000e+00 9.93752748000000e+00 1.70872457469529e+00
1058 4.26903095000000e+01 3.11587230283801e+01 9.94825070000000e+00 9.94825070000000e+00 1.15915720455455e+00
1059 2.66533516000000e+01 3.08818602880116e+01 9.95901825000000e+00 9.95901825000000e+00 -4.24590916681133e-01
1060 2.28084404000000e+01 3.06040580868400e+01 9.96983579000000e+00 9.96983579000000e+00 -7.81920369707516e-01
1061 4.87191518000000e+01 3.03253777055712e+01 9.98070926000000e+00 9.98070926000000e+00 1.84293256273340e+00
1062 4.43967928000000e+01 3.00459545222045e+01 9.99164396000000e+00 9.99164396000000e+00 1.43628399242876e+00
1063 1.74940148000000e+01 2.97657753641272e+01 1.00026452000000e+01 1.00026452000000e+01 -1.22685152964610e+00
1064 3.69463945000000e+01 2.94850496032235e+01 1.00137200000000e+01 1.00137200000000e+01 7.45112195745086e-01
1065 3.37766909000000e+01 2.92038380722655e+01 1.00248729000000e+01 1.00248729000000e+01 4.56150703689671e-01
1066 1.92011174000000e+01 2.89222015064513e+01 1.00361060000000e+01 1.00361060000000e+01 -9.68611143251308e-01
1067 3.16711396000000e+01 2.86402747670972e+01 1.00474272000000e+01 1.00474272000000e+01 3.01655814227025e-01
1068 2.62969140000000e+01 2.83581926296654e+01 1.00588403000000e+01 1.00588403000000e+01 -2.04922095210660e-01
1069 2.64073003000000e+01 2.80760155716819e+01 1.00703514000000e+01 1.00703514000000e+01 -1.65705763920207e-01
1070 4.04052286000000e+01 2.77938782144652e+01 1.00819635000000e+01 1.00819635000000e+01 1.25088236884956e+00
1071 2.63566941000000e+01 2.75118408932571e+01 1.00936825000000e+01 1.00936825000000e+01 -1.14442552879692e-01
1072 2.20613882000000e+01 2.72301123167783e+01 1.01055125000000e+01 1.01055125000000e+01 -5.11475703659592e-01
1073 3.37974607000000e+01 2.69487527016956e+01 1.01174579000000e+01 1.01174579000000e+01 6.76919841525056e-01
1074 1.82742196000000e+01 2.66678964322170e+01 1.01295234000000e+01 1.01295234000000e+01 -8.28634921976388e-01
1075 2.68004825000000e+01 2.63876778481699e+01 1.01417137000000e+01 1.01417137000000e+01 4.07036388564275e-02
1076 1.70955352000000e+01 2.61081570331287e+01 1.01540329000000e+01 1.01540329000000e+01 -8.87590371420671e-01
1077 3.09501564000000e+01 2.58293940382764e+01 1.01664854000000e+01 1.01664854000000e+01 5.03690524330422e-01
1078 2.39897598000000e+01 2.55515973241832e+01 1.01790763000000e+01 1.01790763000000e+01 -1.53436075941700e-01
1079 2.71793514000000e+01 2.52748268952433e+01 1.01918091000000e+01 1.01918091000000e+01 1.86868149321663e-01
1080 2.67434110000000e+01 2.49991427415439e+01 1.02046912000000e+01 1.02046912000000e+01 1.70928078495511e-01
1081 1.16047955000000e+01 2.47247532805233e+01 1.02177252000000e+01 1.02177252000000e+01 -1.28403901296184e+00
1082 2.05009343000000e+01 2.44516442737010e+01 1.02309117000000e+01 1.02309117000000e+01 -3.86154244073968e-01
1083 1.46762675000000e+01 2.41799499220072e+01 1.02442590000000e+01 1.02442590000000e+01 -9.27708136040606e-01
1084 3.42011512000000e+01 2.39098044360935e+01 1.02577697000000e+01 1.02577697000000e+01 1.00327332986493e+00
1085 2.56089376000000e+01 2.36412678244505e+01 1.02714486000000e+01 1.02714486000000e+01 1.91566920322170e-01
1086 4.59029961000000e+00 2.33744001173100e+01 1.02852988000000e+01 1.02852988000000e+01 -1.82630576637307e+00
1087 1.75831329000000e+01 2.31092613726588e+01 1.02993246000000e+01 1.02993246000000e+01 -5.36552510701413e-01
1088 4.86329414000000e+01 2.28460601180080e+01 1.03135291000000e+01 1.03135291000000e+01 2.50029655532673e+00
1089 1.25241658000000e+01 2.25848564848695e+01 1.03279165000000e+01 1.03279165000000e+01 -9.74125873778072e-01
1090 3.14934042000000e+01 2.23256364326479e+01 1.03424900000000e+01 1.03424900000000e+01 8.86417851731266e-01
1091 3.04420747000000e+01 2.20686086261428e+01 1.03572538000000e+01 1.03572538000000e+01 8.08463926398826e-01
1092 2.75770463000000e+00 2.18138333521190e+01 1.03722111000000e+01 1.03722111000000e+01 -1.83722916342485e+00
1093 2.57116270000000e+01 2.15614451789316e+01 1.03873655000000e+01 1.03873655000000e+01 3.99541329422591e-01
1094 4.06987647000000e+01 2.13115045267576e+01 1.04027214000000e+01 1.04027214000000e+01 1.86367195926658e+00
1095 1.03582336000000e+01 2.10641461092236e+01 1.04182813000000e+01 1.04182813000000e+01 -1.02760831666386e+00
1096 2.22638899000000e+01 2.08194305036675e+01 1.04340518000000e+01 1.04340518000000e+01 1.38437054369662e-01
1097 3.26787636000000e+01 2.05774925927667e+01 1.04500346000000e+01 1.04500346000000e+01 1.15801253014352e+00
1098 3.69359589000000e+01 2.03383189167922e+01 1.04662310000000e+01 1.04662310000000e+01 1.58582779065432e+00
1099 1.76372004000000e+01 2.01021187689379e+01 1.04826455000000e+01 1.04826455000000e+01 -2.35142776595653e-01
1100 1.53559944000000e+01 1.98688788938542e+01 1.04992828000000e+01 1.04992828000000e+01 -4.29827882515382e-01
1101 2.57965837000000e+01 1.96385861491714e+01 1.05161452000000e+01 1.05161452000000e+01 5.85575553942391e-01
1102 7.93777309000000e+00 1.94114501710902e+01 1.05332367000000e+01 1.05332367000000e+01 -1.08928313374845e+00
1103 9.67826815000000e+00 1.91875322846473e+01 1.05505579000000e+01 1.05505579000000e+01 -9.01304388334508e-01
1104 1.82540016000000e+01 1.89668939431460e+01 1.05681125000000e+01 1.05681125000000e+01 -6.74569222409383e-02
1105 2.85581124000000e+01 1.87495225160241e+01 1.05859028000000e+01 1.05859028000000e+01 9.26570937716893e-01
1106 1.70055097000000e+01 1.85355539481798e+01 1.06039315000000e+01 1.06039315000000e+01 -1.44290280277635e-01
1107 8.93476782000000e+00 1.83250501119459e+01 1.06221991000000e+01 1.06221991000000e+01 -8.84024315826084e-01
1108 1.09489927000000e+01 1.81180730305817e+01 1.06407101000000e+01 1.06407101000000e+01 -6.73740780756891e-01
1109 3.74507703000000e+01 1.79147591017451e+01 1.06594657000000e+01 1.06594657000000e+01 1.83273831429046e+00
1110 -2.25647610000000e+00 1.77150964492967e+01 1.06784688000000e+01 1.06784688000000e+01 -1.87026557115536e+00
1111 2.27597342000000e+01 1.75192218003133e+01 1.06977215000000e+01 1.06977215000000e+01 4.89871829219589e-01
1112 3.19524213000000e+01 1.73270494010977e+01 1.07172285000000e+01 1.07172285000000e+01 1.36465989307798e+00
1113 2.75131052000000e+00 1.71387905476432e+01 1.07369903000000e+01 1.07369903000000e+01 -1.33999189955897e+00
1114 1.27144705000000e+01 1.69545082836867e+01 1.07570069000000e+01 1.07570069000000e+01 -3.94165200701569e-01
1115 8.87350340000000e+00 1.67741174058845e+01 1.07772822000000e+01 1.07772822000000e+01 -7.33080368433196e-01
1116 1.62825731000000e+01 1.65978297762394e+01 1.07978193000000e+01 1.07978193000000e+01 -2.91963282103992e-02
1117 1.70401999000000e+01 1.64255605841704e+01 1.08186205000000e+01 1.08186205000000e+01 5.68130951473556e-02
1118 -3.58086711000000e+00 1.62574478766470e+01 1.08396868000000e+01 1.08396868000000e+01 -1.83015573721623e+00
1119 1.61290871000000e+01 1.60935556916072e+01 1.08610214000000e+01 1.08610214000000e+01 3.27146104258660e-03
1120 3.06801217000000e+01 1.59337998448663e+01 1.08826236000000e+01 1.08826236000000e+01 1.35503371219544e+00
1121 1.87995835000000e+01 1.57783932422239e+01 1.09044954000000e+01 1.09044954000000e+01 2.77059152849581e-01
1122 2.68363832000000e+01 1.56272521410348e+01 1.09266375000000e+01 1.09266375000000e+01 1.02585365891064e+00
1123 1.39409984000000e+01 1.54804414620566e+01 1.09490515000000e+01 1.09490515000000e+01 -1.40600586457793e-01
1124 1.09764875000000e+01 1.53381005760481e+01 1.09717371000000e+01 1.09717371000000e+01 -3.97531679468340e-01
1125 9.78597946000000e+00 1.52001464366386e+01 1.09946973000000e+01 1.09946973000000e+01 -4.92434382585376e-01
1126 1.64208944000000e+01 1.50666446739483e+01 1.10179311000000e+01 1.10179311000000e+01 1.22913250569496e-01
1127 2.12737341000000e+01 1.49376611630306e+01 1.10414417000000e+01 1.10414417000000e+01 5.73844712413720e-01
1128 8.63680651000000e+00 1.48132620278992e+01 1.10652303000000e+01 1.10652303000000e+01 -5.58185898570879e-01
1129 1.30993767000000e+01 1.46934394275769e+01 1.10892985000000e+01 1.10892985000000e+01 -1.43747841901534e-01
1130 3.18454155000000e+01 1.45781857777997e+01 1.11136432000000e+01 1.11136432000000e+01 1.55369660618583e+00
1131 3.90064438000000e+01 1.44675679726103e+01 1.11382675000000e+01 1.11382675000000e+01 2.20311424800937e+00
1132 -1.17802500000000e+01 1.43616531700477e+01 1.11631740000000e+01 1.11631740000000e+01 -2.34179841414706e+00
1133 1.34859053000000e+01 1.42604345776878e+01 1.11883622000000e+01 1.11883622000000e+01 -6.92263321335610e-02
1134 8.32138457000000e+00 1.41639056739070e+01 1.12138345000000e+01 1.12138345000000e+01 -5.21010106213624e-01
1135 2.79775873000000e+01 1.40720602110395e+01 1.12395906000000e+01 1.12395906000000e+01 1.23719160099662e+00
1136 1.82520938000000e+01 1.39849664363513e+01 1.12656322000000e+01 1.12656322000000e+01 3.78773892835656e-01
1137 1.00496780000000e+01 1.39026186591841e+01 1.12919572000000e+01 1.12919572000000e+01 -3.41211057652972e-01
1138 1.24369231000000e+01 1.38250114716595e+01 1.13185678000000e+01 1.13185678000000e+01 -1.22638163784248e-01
1139 1.74932973000000e+01 1.37521397513368e+01 1.13454612000000e+01 1.13454612000000e+01 3.29749270013211e-01
1140 3.21232846000000e+00 1.36840728816174e+01 1.13726386000000e+01 1.13726386000000e+01 -9.20784066911036e-01
1141 -9.43434503000000e+00 1.36207321005124e+01 1.14000990000000e+01 1.14000990000000e+01 -2.02235762430769e+00
1142 1.66323318000000e+01 1.35621873743479e+01 1.14278438000000e+01 1.14278438000000e+01 2.68654741820334e-01
1143 2.56730382000000e+01 1.35084347463424e+01 1.14558727000000e+01 1.14558727000000e+01 1.06186615129353e+00
1144 -4.06807503000000e-01 1.34594705563422e+01 1.14841865000000e+01 1.14841865000000e+01 -1.20742362198160e+00
1145 2.09091481000000e+01 1.34152914427096e+01 1.15127844000000e+01 1.15127844000000e+01 6.50916094397664e-01
1146 3.08803594000000e+01 1.33758943439917e+01 1.15416626000000e+01 1.15416626000000e+01 1.51663288580350e+00
1147 -3.66336638000000e+00 1.33412765004684e+01 1.15708245000000e+01 1.15708245000000e+01 -1.46961375833403e+00
1148 2.22747292000000e+01 1.33114354555120e+01 1.16002697000000e+01 1.16002697000000e+01 7.72679771789095e-01
1149 3.03309444000000e+01 1.32862948390386e+01 1.16299968000000e+01 1.16299968000000e+01 1.46557646180620e+00
1150 1.37179863000000e+01 1.32658528042710e+01 1.16600076000000e+01 1.16600076000000e+01 3.87764323351765e-02
1151 5.12313328000000e+00 1.32501820193064e+01 1.16903021000000e+01 1.16903021000000e+01 -6.95195784487586e-01
1152 4.20650757000000e+00 1.32392069857402e+01 1.17208773000000e+01 1.17208773000000e+01 -7.70650454274457e-01
1153 1.38126007000000e+01 1.32329267214907e+01 1.17517354000000e+01 1.17517354000000e+01 4.93266703834479e-02
1154 9.94740543000000e+00 1.32313405530135e+01 1.17828731000000e+01 1.17828731000000e+01 -2.78704106811905e-01
1155 3.24371591000000e+01 1.32342996799272e+01 1.18142901000000e+01 1.18142901000000e+01 1.62539257606962e+00
1156 1.15760369000000e+01 1.32419524825346e+01 1.18459836000000e+01 1.18459836000000e+01 -1.40631258558777e-01
1157 -1.22961062000000e+01 1.32541507789675e+01 1.18779546000000e+01 1.18779546000000e+01 -2.15106538452062e+00
1158 1.63150551000000e+01 1.32709693502747e+01 1.19101983000000e+01 1.19101983000000e+01 2.55586487567155e-01
1159 -6.52406180000000e+00 1.32922606330412e+01 1.19427163000000e+01 1.19427163000000e+01 -1.65928101574691e+00
1160 2.52249274000000e+01 1.33181000263494e+01 1.19755087000000e+01 1.19755087000000e+01 9.94264851033058e-01
1161 3.88458970000000e+01 1.33484148019953e+01 1.20085722000000e+01 1.20085722000000e+01 2.12327342279748e+00
1162 1.31521424000000e+01 1.33831325396726e+01 1.20419035000000e+01 1.20419035000000e+01 -1.91821948807861e-02
1163 1.72751720000000e+01 1.34222553441803e+01 1.20755021000000e+01 1.20755021000000e+01 3.19068857254371e-01
1164 8.34037807000000e+00 1.34657856267262e+01 1.21093684000000e+01 1.21093684000000e+01 -4.23259693439191e-01
1165 1.30613412000000e+01 1.35135776682247e+01 1.21434998000000e+01 1.21434998000000e+01 -3.72410322948825e-02
1166 1.08382751000000e+01 1.35657087076114e+01 1.21778950000000e+01 1.21778950000000e+01 -2.23965932339813e-01
1167 6.51722890000000e-01 1.36220336333631e+01 1.22125543000000e+01 1.22125543000000e+01 -1.06204733463196e+00
1168 -8.50148867000000e+00 1.36825560715838e+01 1.22474742000000e+01 1.22474742000000e+01 -1.81131589904340e+00
1169 -4.32341883000000e+00 1.37472799487817e+01 1.22826559000000e+01 1.22826559000000e+01 -1.47123707819428e+00
1170 3.20528797000000e+01 1.38159868366499e+01 1.23180947000000e+01 1.23180947000000e+01 1.48049623805458e+00
1171 -2.06062006000000e+00 1.38888296933737e+01 1.23537898000000e+01 1.23537898000000e+01 -1.29105723924279e+00
1172 2.32337584000000e+01 1.39656649009494e+01 1.23897394000000e+01 1.23897394000000e+01 7.48045878919019e-01
1173 6.61587766000000e+00 1.40464233525809e+01 1.24259404000000e+01 1.24259404000000e+01 -5.97986587202757e-01
1174 -1.10459188000000e+01 1.41311104506214e+01 1.24623902000000e+01 1.24623902000000e+01 -2.02024080826978e+00
1175 1.12521014000000e+01 1.42196576686417e+01 1.24990867000000e+01 1.24990867000000e+01 -2.37421848481275e-01
1176 4.00959517000000e+01 1.43119225491421e+01 1.25360318000000e+01 1.25360318000000e+01 2.05679353420736e+00
1177 4.74397932000000e+00 1.44079113547052e+01 1.25732189000000e+01 1.25732189000000e+01 -7.68612406382684e-01
1178 2.27832258000000e+00 1.45076306297745e+01 1.26106445000000e+01 1.26106445000000e+01 -9.69760748530698e-01
1179 2.02759956000000e+01 1.46109387621528e+01 1.26483086000000e+01 1.26483086000000e+01 4.47890466385931e-01
1180 2.58139565000000e+00 1.47177686339754e+01 1.26862074000000e+01 1.26862074000000e+01 -9.56658881674551e-01
1181 2.79019843000000e+01 1.48280534008258e+01 1.27243409000000e+01 1.27243409000000e+01 1.02747411452755e+00
1182 -3.94100822000000e+00 1.49418007067253e+01 1.27627064000000e+01 1.27627064000000e+01 -1.47953015096589e+00
1183 7.88794880000000e+00 1.50588700273048e+01 1.28012998000000e+01 1.28012998000000e+01 -5.60171337234425e-01
1184 1.25826272000000e+01 1.51792695381555e+01 1.28401214000000e+01 1.28401214000000e+01 -2.02228799655699e-01
1185 1.24930087000000e+01 1.53027850220572e+01 1.28791675000000e+01 1.28791675000000e+01 -2.18164436642136e-01
1186 2.64602823000000e+01 1.54294993907099e+01 1.29184365000000e+01 1.29184365000000e+01 8.53879098239954e-01
1187 1.67533706000000e+01 1.55592731560282e+01 1.29579259000000e+01 1.29579259000000e+01 9.21518963132651e-02
1188 1.57239465000000e+01 1.56920412979826e+01 1.29976310000000e+01 1.29976310000000e+01 2.45469362973738e-03
1189 1.08699764000000e+01 1.58277390429756e+01 1.30375508000000e+01 1.30375508000000e+01 -3.80267944419100e-01
1190 -2.64225986000000e+00 1.59663018599452e+01 1.30776816000000e+01 1.30776816000000e+01 -1.42292512458364e+00
1191 1.61450029000000e+01 1.61075912385017e+01 1.31180201000000e+01 1.31180201000000e+01 2.85192896588816e-03
1192 2.67549722000000e+01 1.62516173385318e+01 1.31585677000000e+01 1.31585677000000e+01 7.98214144649515e-01
1193 -5.58841871000000e+00 1.63983163322916e+01 1.31993176000000e+01 1.31993176000000e+01 -1.66574785974478e+00
1194 1.52247356000000e+01 1.65474761822937e+01 1.32402639000000e+01 1.32402639000000e+01 -9.99028865499962e-02
1195 1.70678929000000e+01 1.66991077263254e+01 1.32814076000000e+01 1.32814076000000e+01 2.77670247598271e-02
1196 2.90531722000000e+01 1.68531478013852e+01 1.33227433000000e+01 1.33227433000000e+01 9.15729150062870e-01
1197 6.80769906000000e+00 1.70095334570035e+01 1.33642703000000e+01 1.33642703000000e+01 -7.63366361798557e-01
1198 3.27477594000000e+01 1.71680535148133e+01 1.34059848000000e+01 1.34059848000000e+01 1.16214557286285e+00
1199 2.84455034000000e+01 1.73287938710155e+01 1.34478842000000e+01 1.34478842000000e+01 8.26651193872153e-01
1200 1.57051234000000e-01 1.74915437484984e+01 1.34899659000000e+01 1.34899659000000e+01 -1.28499157395931e+00
1201 2.44847098000000e+01 1.76563152212660e+01 1.35322260000000e+01 1.35322260000000e+01 5.04602463684391e-01
1202 4.01360438000000e+01 1.78229721329174e+01 1.35746619000000e+01 1.35746619000000e+01 1.64372945944846e+00
1203 3.54683090000000e+01 1.79913785143157e+01 1.36172714000000e+01 1.36172714000000e+01 1.28343850778243e+00
1204 3.76546916000000e+00 1.81616212277677e+01 1.36600504000000e+01 1.36600504000000e+01 -1.05388718534799e+00
1205 1.96557671000000e+01 1.83334162186532e+01 1.37029969000000e+01 1.37029969000000e+01 9.65008524045435e-02
1206 2.40922543000000e+01 1.85068506887787e+01 1.37461063000000e+01 1.37461063000000e+01 4.06326234449479e-01
1207 3.79350553000000e+01 1.86816409121536e+01 1.37893753000000e+01 1.37893753000000e+01 1.39624993656141e+00
1208 1.28642332000000e+01 1.88579486261002e+01 1.38328054000000e+01 1.38328054000000e+01 -4.33297169502598e-01
1209 1.14387695000000e+01 1.90354904110171e+01 1.38763888000000e+01 1.38763888000000e+01 -5.47456620055004e-01
1210 2.68623194000000e+01 1.92142798635321e+01 1.39201204000000e+01 1.39201204000000e+01 5.49423375423386e-01
