# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
1330 7.29966184000000e+02 7.26197233403775e+02 3.65504733000000e+01 3.65504733000000e+01 1.03116328078450e-01
1331 7.39838185000000e+02 7.26930287503638e+02 3.65797993000000e+01 3.65797993000000e+01 3.52869554873747e-01
1332 6.89840180000000e+02 7.27698526062466e+02 3.66106516000000e+01 3.66106516000000e+01 -1.03408009439706e+00
1333 7.34959292000000e+02 7.28502860048684e+02 3.66430149000000e+01 3.66430149000000e+01 1.76198164068534e-01
1334 8.22338717000000e+02 7.29341235572932e+02 3.66768912000000e+01 3.66768912000000e+01 2.53558789702078e+00
1335 6.91621258000000e+02 7.30212344702978e+02 3.67121590000000e+01 3.67121590000000e+01 -1.05117998380258e+00
1336 7.47918243000000e+02 7.31116367559060e+02 3.67488175000000e+01 3.67488175000000e+01 4.57208601091458e-01
1337 7.90058938000000e+02 7.32051261330821e+02 3.67868304000000e+01 3.67868304000000e+01 1.57685987181922e+00
1338 7.37434227000000e+02 7.33017213258105e+02 3.68261795000000e+01 3.68261795000000e+01 1.19942220503628e-01
1339 7.88764707000000e+02 7.34012187460328e+02 3.68667645000000e+01 3.68667645000000e+01 1.48514577512415e+00
1340 7.37448423000000e+02 7.35034893550944e+02 3.69085692000000e+01 3.69085692000000e+01 6.53921162854567e-02
1341 7.74881348000000e+02 7.36085528710606e+02 3.69515803000000e+01 3.69515803000000e+01 1.04990961075063e+00
1342 6.99642032000000e+02 7.37162066684820e+02 3.69956833000000e+01 3.69956833000000e+01 -1.01417331261511e+00
1343 7.16186631000000e+02 7.38263968565286e+02 3.70408657000000e+01 3.70408657000000e+01 -5.96026500678847e-01
1344 7.31700379000000e+02 7.39389213959225e+02 3.70870813000000e+01 3.70870813000000e+01 -2.07318416270882e-01
1345 7.81978243000000e+02 7.40538011764732e+02 3.71343123000000e+01 3.71343123000000e+01 1.11595526262831e+00
1346 7.41710861000000e+02 7.41708346976863e+02 3.71824583000000e+01 3.71824583000000e+01 6.76131501833319e-05
1347 7.12866557000000e+02 7.42899691458196e+02 3.72314829000000e+01 3.72314829000000e+01 -8.06659636385195e-01
1348 7.70953590000000e+02 7.44110035097960e+02 3.72813979000000e+01 3.72813979000000e+01 7.20025439336855e-01
1349 7.31209295000000e+02 7.45339596578499e+02 3.73320794000000e+01 3.73320794000000e+01 -3.78502933819954e-01
1350 7.59874368000000e+02 7.46586370174166e+02 3.73835147000000e+01 3.73835147000000e+01 3.55450736306335e-01
1351 7.90229573000000e+02 7.47849836284189e+02 3.74356509000000e+01 3.74356509000000e+01 1.13206891551098e+00
1352 7.21258561000000e+02 7.49128734073893e+02 3.74884855000000e+01 3.74884855000000e+01 -7.43432888850434e-01
1353 7.60334081000000e+02 7.50424030750876e+02 3.75419055000000e+01 3.75419055000000e+01 2.63973022070612e-01
1354 7.56807509000000e+02 7.51727046803922e+02 3.75958920000000e+01 3.75958920000000e+01 1.35133439474654e-01
1355 7.81722013000000e+02 7.53048400845605e+02 3.76504034000000e+01 3.76504034000000e+01 7.61575164275542e-01
1356 8.32232643000000e+02 7.54380900541851e+02 3.77054238000000e+01 3.77054238000000e+01 2.06473590831644e+00
1357 6.78736866000000e+02 7.55724776561504e+02 3.77608430000000e+01 3.77608430000000e+01 -2.03882923274526e+00
1358 7.92406618000000e+02 7.57080260660248e+02 3.78166512000000e+01 3.78166512000000e+01 9.34148218278828e-01
1359 7.74684247000000e+02 7.58440163765827e+02 3.78728265000000e+01 3.78728265000000e+01 4.28911299614074e-01
1360 7.59125231000000e+02 7.59804719428436e+02 3.79292639000000e+01 3.79292639000000e+01 -1.79146220772295e-02
1361 7.85462475000000e+02 7.61174161909543e+02 3.79859553000000e+01 3.79859553000000e+01 6.39402455424287e-01
1362 7.78510061000000e+02 7.62556147848982e+02 3.80428434000000e+01 3.80428434000000e+01 4.19367001127413e-01
1363 8.37546607000000e+02 7.63936068994103e+02 3.80999241000000e+01 3.80999241000000e+01 1.93203896713004e+00
1364 8.06859476000000e+02 7.65321582811309e+02 3.81570910000000e+01 3.81570910000000e+01 1.08860219948871e+00
1365 7.37921338000000e+02 7.66712925220701e+02 3.82143148000000e+01 3.82143148000000e+01 -7.53424138870099e-01
1366 7.60956198000000e+02 7.68095488697484e+02 3.82715630000000e+01 3.82715630000000e+01 -1.86542961349247e-01
1367 7.93693789000000e+02 7.69484352892002e+02 3.83288161000000e+01 3.83288161000000e+01 6.31624938397143e-01
1368 7.33303249000000e+02 7.70872332008902e+02 3.83859704000000e+01 3.83859704000000e+01 -9.78719115797100e-01
1369 7.91142094000000e+02 7.72252240070091e+02 3.84430114000000e+01 3.84430114000000e+01 4.91372898271668e-01
1370 7.85864511000000e+02 7.73639156179697e+02 3.84999201000000e+01 3.84999201000000e+01 3.17542342647695e-01
1371 7.70662711000000e+02 7.75011050125330e+02 3.85566012000000e+01 3.85566012000000e+01 -1.12778071458495e-01
1372 7.56878861000000e+02 7.76383000165265e+02 3.86130264000000e+01 3.86130264000000e+01 -5.05118116441277e-01
1373 8.83608824000000e+02 7.77747818635901e+02 3.86691611000000e+01 3.86691611000000e+01 2.73760801508826e+00
1374 7.97714627000000e+02 7.79105739017894e+02 3.87249890000000e+01 3.87249890000000e+01 4.80539529194070e-01
1375 7.20897546000000e+02 7.80449572276857e+02 3.87804239000000e+01 3.87804239000000e+01 -1.53562081813285e+00
1376 7.63823608000000e+02 7.81786972147292e+02 3.88354333000000e+01 3.88354333000000e+01 -4.62550887704183e-01
1377 7.32638174000000e+02 7.83118169691195e+02 3.88899951000000e+01 3.88899951000000e+01 -1.29802010932099e+00
1378 8.25894155000000e+02 7.84435973223920e+02 3.89440917000000e+01 3.89440917000000e+01 1.06455639267303e+00
1379 7.74181710000000e+02 7.85740611816925e+02 3.89976314000000e+01 3.89976314000000e+01 -2.96400099235895e-01
1380 7.39967956000000e+02 7.87024891652948e+02 3.90505987000000e+01 3.90505987000000e+01 -1.20502469154071e+00
1381 7.35424300000000e+02 7.88303883108832e+02 3.91029838000000e+01 3.91029838000000e+01 -1.35231580738941e+00
1382 7.62616765000000e+02 7.89562968175153e+02 3.91546897000000e+01 3.91546897000000e+01 -6.88198613796020e-01
1383 8.01148281000000e+02 7.90802371118517e+02 3.92057096000000e+01 3.92057096000000e+01 2.63887836415628e-01
1384 7.12212610000000e+02 7.92022314844030e+02 3.92559925000000e+01 3.92559925000000e+01 -2.03305787884564e+00
1385 8.12499085000000e+02 7.93230442620751e+02 3.93055476000000e+01 3.93055476000000e+01 4.90227043147697e-01
1386 8.07762232000000e+02 7.94419552658468e+02 3.93542676000000e+01 3.93542676000000e+01 3.39040214828740e-01
1387 7.31359476000000e+02 7.95582441623337e+02 3.94021357000000e+01 3.94021357000000e+01 -1.62993615656566e+00
1388 8.03415578000000e+02 7.96726748155006e+02 3.94491255000000e+01 3.94491255000000e+01 1.69555845920935e-01
1389 8.02899153000000e+02 7.97845265656417e+02 3.94952193000000e+01 3.94952193000000e+01 1.27962002317149e-01
1390 8.25987376000000e+02 7.98945629387208e+02 3.95403264000000e+01 3.95403264000000e+01 6.83902968812933e-01
1391 7.98387061000000e+02 8.00020629253310e+02 3.95844413000000e+01 3.95844413000000e+01 -4.12679375952113e-02
1392 8.55247062000000e+02 8.01070475112368e+02 3.96275293000000e+01 3.96275293000000e+01 1.36714521052999e+00
1393 8.57679157000000e+02 8.02102796714194e+02 3.96696023000000e+01 3.96696023000000e+01 1.40098102989569e+00
1394 7.81309896000000e+02 8.03102956490157e+02 3.97105687000000e+01 3.97105687000000e+01 -5.48797491539238e-01
1395 8.01768287000000e+02 8.04071158431688e+02 3.97504283000000e+01 3.97504283000000e+01 -5.79332482736660e-02
1396 7.55651227000000e+02 8.05015026241147e+02 3.97891485000000e+01 3.97891485000000e+01 -1.24063472333788e+00
1397 8.42584114000000e+02 8.05934759693892e+02 3.98267262000000e+01 3.98267262000000e+01 9.20220108528729e-01
1398 8.79162708000000e+02 8.06815712786352e+02 3.98630858000000e+01 3.98630858000000e+01 1.81488697529904e+00
1399 8.70583946000000e+02 8.07672924398918e+02 3.98982145000000e+01 3.98982145000000e+01 1.57678789363073e+00
1400 8.35599539000000e+02 8.08491743926588e+02 3.99320889000000e+01 3.99320889000000e+01 6.78847408691720e-01
1401 8.45197766000000e+02 8.09287205513940e+02 3.99647137000000e+01 3.99647137000000e+01 8.98556680666529e-01
1402 8.11782137000000e+02 8.10044653681182e+02 3.99959957000000e+01 3.99959957000000e+01 4.34414317835857e-02
1403 8.39894307000000e+02 8.10771695770937e+02 4.00259356000000e+01 4.00259356000000e+01 7.27593516366506e-01
1404 7.91520037000000e+02 8.11468514725248e+02 4.00544994000000e+01 4.00544994000000e+01 -4.98033380121281e-01
1405 7.66049396000000e+02 8.12127869012744e+02 4.00817007000000e+01 4.00817007000000e+01 -1.14961371917893e+00
1406 8.18990191000000e+02 8.12749936129183e+02 4.01074445000000e+01 4.01074445000000e+01 1.55588443706926e-01
1407 8.48279553000000e+02 8.13334890734533e+02 4.01317296000000e+01 4.01317296000000e+01 8.70748971294448e-01
1408 8.02347833000000e+02 8.13890326363425e+02 4.01545422000000e+01 4.01545422000000e+01 -2.87451748445657e-01
1409 8.58639034000000e+02 8.14401568195567e+02 4.01759001000000e+01 4.01759001000000e+01 1.10109457894717e+00
1410 8.52002971000000e+02 8.14883625492140e+02 4.01957113000000e+01 4.01957113000000e+01 9.23465322726103e-01
1411 7.65472876000000e+02 8.15321817212752e+02 4.02140097000000e+01 4.02140097000000e+01 -1.23959141564419e+00
1412 8.97581073000000e+02 8.15723724450836e+02 4.02307622000000e+01 4.02307622000000e+01 2.03469544380554e+00
1413 7.92224194000000e+02 8.16082081412571e+02 4.02459956000000e+01 4.02459956000000e+01 -5.92801521167273e-01
1414 8.17415485000000e+02 8.16404462488419e+02 4.02596179000000e+01 4.02596179000000e+01 2.51125709660886e-02
1415 8.03554529000000e+02 8.16683595019529e+02 4.02716573000000e+01 4.02716573000000e+01 -3.26012558205017e-01
1416 7.80709602000000e+02 8.16927046369674e+02 4.02820885000000e+01 4.02820885000000e+01 -8.99095496741028e-01
1417 8.60096229000000e+02 8.17127536692260e+02 4.02909320000000e+01 4.02909320000000e+01 1.06646061966847e+00
1418 8.25323439000000e+02 8.17292626002957e+02 4.02981059000000e+01 4.02981059000000e+01 1.99285123151245e-01
1419 8.34755686000000e+02 8.17415026948908e+02 4.03036270000000e+01 4.03036270000000e+01 4.30250583926164e-01
1420 7.90698771000000e+02 8.17494870095368e+02 4.03074760000000e+01 4.03074760000000e+01 -6.64792285564289e-01
1421 8.14973075000000e+02 8.17532282061081e+02 4.03096664000000e+01 4.03096664000000e+01 -6.34886688390235e-02
1422 8.41338619000000e+02 8.17527385444247e+02 4.03101244000000e+01 4.03101244000000e+01 5.90701068532376e-01
1423 8.02949473000000e+02 8.17487720537773e+02 4.03088630000000e+01 4.03088630000000e+01 -3.60671238426481e-01
1424 8.11249177000000e+02 8.17398558107081e+02 4.03060459000000e+01 4.03060459000000e+01 -1.52567213423464e-01
1425 7.92911989000000e+02 8.17267430050201e+02 4.03015489000000e+01 4.03015489000000e+01 -6.04330148963612e-01
1426 7.88237966000000e+02 8.17094442180074e+02 4.02952712000000e+01 4.02952712000000e+01 -7.16125622702698e-01
1427 8.14340476000000e+02 8.16872274162805e+02 4.02872570000000e+01 4.02872570000000e+01 -6.28436471315232e-02
1428 7.61754118000000e+02 8.16608444821885e+02 4.02774932000000e+01 4.02774932000000e+01 -1.36191015040343e+00
1429 8.38780174000000e+02 8.16303046718472e+02 4.02659972000000e+01 4.02659972000000e+01 5.58216084153697e-01
1430 7.32166553000000e+02 8.15956167886627e+02 4.02527229000000e+01 4.02527229000000e+01 -2.08158874356863e+00
1431 8.29803852000000e+02 8.15560469996767e+02 4.02376882000000e+01 4.02376882000000e+01 3.53981121689613e-01
1432 7.41159783000000e+02 8.15123453674473e+02 4.02208866000000e+01 4.02208866000000e+01 -1.83893685412875e+00
1433 8.39345778000000e+02 8.14637771307570e+02 4.02023544000000e+01 4.02023544000000e+01 6.14591037295804e-01
1434 7.72558895000000e+02 8.14110914161117e+02 4.01820223000000e+01 4.01820223000000e+01 -1.03409477131062e+00
1435 7.63293638000000e+02 8.13535525192675e+02 4.01599212000000e+01 4.01599212000000e+01 -1.25104546252633e+00
1436 8.48227070000000e+02 8.12919086175996e+02 4.01360419000000e+01 4.01360419000000e+01 8.79707668035000e-01
1437 7.80208444000000e+02 8.12254230524681e+02 4.01104140000000e+01 4.01104140000000e+01 -7.98939310989923e-01
1438 8.63896104000000e+02 8.11541008637067e+02 4.00829775000000e+01 4.00829775000000e+01 1.30616782056505e+00
1439 8.11995881000000e+02 8.10786887880144e+02 4.00537565000000e+01 4.00537565000000e+01 3.01842629880618e-02
1440 8.13942769000000e+02 8.09991909003481e+02 4.00227480000000e+01 4.00227480000000e+01 9.87153604874558e-02
1441 8.25882525000000e+02 8.09148686132635e+02 3.99899772000000e+01 3.99899772000000e+01 4.18450822906828e-01
1442 6.96415982000000e+02 8.08257250343027e+02 3.99554137000000e+01 3.99554137000000e+01 -2.79915180412779e+00
1443 7.47042469000000e+02 8.07317627874258e+02 3.99190629000000e+01 3.99190629000000e+01 -1.50993421426879e+00
1444 8.63596664000000e+02 8.06337261924785e+02 3.98809488000000e+01 3.98809488000000e+01 1.43575827050570e+00
1445 8.16101102000000e+02 8.05308747298949e+02 3.98410919000000e+01 3.98410919000000e+01 2.70885013094997e-01
1446 7.85461156000000e+02 8.04232095785227e+02 3.97995163000000e+01 3.97995163000000e+01 -4.71637384829890e-01
1447 8.44297345000000e+02 8.03114736175314e+02 3.97561751000000e+01 3.97561751000000e+01 1.03587955131746e+00
1448 8.24352025000000e+02 8.01949248922539e+02 3.97111136000000e+01 3.97111136000000e+01 5.64143738277357e-01
1449 7.94115746000000e+02 8.00735631532110e+02 3.96643380000000e+01 3.96643380000000e+01 -1.66897668432273e-01
1450 7.86407464000000e+02 7.99481298590382e+02 3.96158861000000e+01 3.96158861000000e+01 -3.30014947977690e-01
1451 7.63645942000000e+02 7.98186238191183e+02 3.95657094000000e+01 3.95657094000000e+01 -8.72985641227568e-01
1452 7.56396559000000e+02 7.96843011878961e+02 3.95138418000000e+01 3.95138418000000e+01 -1.02360213627622e+00
1453 7.45511700000000e+02 7.95451598356047e+02 3.94603009000000e+01 3.94603009000000e+01 -1.26557317650984e+00
1454 7.39697653000000e+02 7.94019393555292e+02 3.94051199000000e+01 3.94051199000000e+01 -1.37854524217023e+00
1455 8.19117026000000e+02 7.92546367107448e+02 3.93482436000000e+01 3.93482436000000e+01 6.75269248677509e-01
1456 8.22527016000000e+02 7.91032484175718e+02 3.92897239000000e+01 3.92897239000000e+01 8.01597178550848e-01
1457 7.60435601000000e+02 7.89477705503612e+02 3.92295624000000e+01 3.92295624000000e+01 -7.40311712057543e-01
1458 7.73350503000000e+02 7.87874565677015e+02 3.91677738000000e+01 3.91677738000000e+01 -3.70816650218061e-01
1459 7.92935346000000e+02 7.86230438539108e+02 3.91044014000000e+01 3.91044014000000e+01 1.71461708167004e-01
1460 7.79718861000000e+02 7.84545271879855e+02 3.90394025000000e+01 3.90394025000000e+01 -1.23629219987563e-01
1461 7.92422821000000e+02 7.82819009277046e+02 3.89728391000000e+01 3.89728391000000e+01 2.46423199970412e-01
1462 7.40439492000000e+02 7.81051590151843e+02 3.89047270000000e+01 3.89047270000000e+01 -1.04388595637344e+00
1463 7.46162597000000e+02 7.79242949823436e+02 3.88350999000000e+01 3.88350999000000e+01 -8.51815829201362e-01
1464 7.25433198000000e+02 7.77393019565794e+02 3.87639456000000e+01 3.87639456000000e+01 -1.34041622341442e+00
1465 7.53931969000000e+02 7.75501726663110e+02 3.86913038000000e+01 3.86913038000000e+01 -5.57483350124539e-01
1466 7.67726726000000e+02 7.73576416254848e+02 3.86171805000000e+01 3.86171805000000e+01 -1.51478957787910e-01
1467 7.59638186000000e+02 7.71609586027916e+02 3.85416116000000e+01 3.85416116000000e+01 -3.10609741807373e-01
1468 7.20818029000000e+02 7.69608573424683e+02 3.84646371000000e+01 3.84646371000000e+01 -1.26845196271676e+00
1469 7.72531499000000e+02 7.67565868546966e+02 3.83862331000000e+01 3.83862331000000e+01 1.29359670173889e-01
1470 7.51686937000000e+02 7.65481379575651e+02 3.83064291000000e+01 3.83064291000000e+01 -3.60107765191057e-01
1471 8.23050835000000e+02 7.63369854613234e+02 3.82252616000000e+01 3.82252616000000e+01 1.56129684634432e+00
1472 7.48091803000000e+02 7.61216351010735e+02 3.81427601000000e+01 3.81427601000000e+01 -3.44090149122038e-01
1473 7.58769573000000e+02 7.59020766148492e+02 3.80589073000000e+01 3.80589073000000e+01 -6.60011456744229e-03
1474 7.09392401000000e+02 7.56797837489606e+02 3.79737366000000e+01 3.79737366000000e+01 -1.24837429060396e+00
1475 7.36882728000000e+02 7.54532611903568e+02 3.78872848000000e+01 3.78872848000000e+01 -4.65852435632123e-01
1476 7.29175220000000e+02 7.52239820021720e+02 3.77995679000000e+01 3.77995679000000e+01 -6.10181578867214e-01
1477 7.57330735000000e+02 7.49911923771793e+02 3.77106305000000e+01 3.77106305000000e+01 1.96729970563803e-01
1478 7.42159571000000e+02 7.47548803578812e+02 3.76204676000000e+01 3.76204676000000e+01 -1.43252673946343e-01
1479 6.87107447000000e+02 7.45157758414661e+02 3.75291216000000e+01 3.75291216000000e+01 -1.54680709112736e+00
1480 6.88865785000000e+02 7.42731240481668e+02 3.74366227000000e+01 3.74366227000000e+01 -1.43884388058509e+00
1481 7.57162198000000e+02 7.40276542412021e+02 3.73430169000000e+01 3.73430169000000e+01 4.52177059855569e-01
1482 7.88535883000000e+02 7.37786110162870e+02 3.72482849000000e+01 3.72482849000000e+01 1.36247274131889e+00
1483 7.23238431000000e+02 7.35267230213744e+02 3.71524751000000e+01 3.71524751000000e+01 -3.23768448303026e-01
1484 7.45951437000000e+02 7.32727186037129e+02 3.70556315000000e+01 3.70556315000000e+01 3.56875606420876e-01
1485 7.57912666000000e+02 7.30150992779764e+02 3.69577637000000e+01 3.69577637000000e+01 7.51172972628642e-01
1486 7.45293701000000e+02 7.27553349823523e+02 3.68589307000000e+01 3.68589307000000e+01 4.81304010712302e-01
1487 7.08846471000000e+02 7.24919266527062e+02 3.67591052000000e+01 3.67591052000000e+01 -4.37246647860796e-01
1488 7.97817627000000e+02 7.22263436574694e+02 3.66583417000000e+01 3.66583417000000e+01 2.06103677693927e+00
1489 7.73276935000000e+02 7.19585707294210e+02 3.65566733000000e+01 3.65566733000000e+01 1.46871208069664e+00
1490 7.50946924000000e+02 7.16874790596786e+02 3.64541395000000e+01 3.64541395000000e+01 9.34657459222546e-01
1491 6.63698475000000e+02 7.14141661068644e+02 3.63507317000000e+01 3.63507317000000e+01 -1.38768007436405e+00
1492 7.38892010000000e+02 7.11384673615269e+02 3.62464955000000e+01 3.62464955000000e+01 7.58896439649769e-01
1493 6.87245570000000e+02 7.08604407085045e+02 3.61414594000000e+01 3.61414594000000e+01 -5.90978821542698e-01
1494 6.86489614000000e+02 7.05800695602340e+02 3.60356527000000e+01 3.60356527000000e+01 -5.35888215016023e-01
1495 7.40132240000000e+02 7.02974855154763e+02 3.59291353000000e+01 3.59291353000000e+01 1.03418533552174e+00
1496 6.53653788000000e+02 7.00127457107316e+02 3.58218978000000e+01 3.58218978000000e+01 -1.29735362896704e+00
1497 6.95851651000000e+02 6.97259812612984e+02 3.57139845000000e+01 3.57139845000000e+01 -3.94288577065356e-02
1498 6.71332625000000e+02 6.94371746130579e+02 3.56054338000000e+01 3.56054338000000e+01 -6.47067558844868e-01
1499 6.47287656000000e+02 6.91464564195768e+02 3.54962791000000e+01 3.54962791000000e+01 -1.24455039558689e+00
1500 7.40785510000000e+02 6.88538828942715e+02 3.53865553000000e+01 3.53865553000000e+01 1.47645569381785e+00
1501 7.20698117000000e+02 6.85595100462190e+02 3.52762754000000e+01 3.52762754000000e+01 9.95088516000471e-01
1502 7.21832201000000e+02 6.82635421581136e+02 3.51654808000000e+01 3.51654808000000e+01 1.11463794969254e+00
1503 7.20737599000000e+02 6.79658864493913e+02 3.50541953000000e+01 3.50541953000000e+01 1.17186357166462e+00
1504 6.61457756000000e+02 6.76666725959933e+02 3.49424624000000e+01 3.49424624000000e+01 -4.35257532392252e-01
1505 6.91038163000000e+02 6.73660300836090e+02 3.48303142000000e+01 3.48303142000000e+01 4.98929239171501e-01
1506 6.98629483000000e+02 6.70639397789858e+02 3.47180722000000e+01 3.47180722000000e+01 8.06210812884413e-01
1507 6.83984367000000e+02 6.67604565908938e+02 3.46055009000000e+01 3.46055009000000e+01 4.73329403275942e-01
1508 6.75808655000000e+02 6.64557094776985e+02 3.44926023000000e+01 3.44926023000000e+01 3.26202126622820e-01
1509 7.19687744000000e+02 6.61497530193805e+02 3.43794259000000e+01 3.43794259000000e+01 1.69258829322670e+00
1510 6.27144910000000e+02 6.58426416435153e+02 3.42659638000000e+01 3.42659638000000e+01 -9.12903154212542e-01
1511 5.98585272000000e+02 6.55344296335057e+02 3.41522746000000e+01 3.41522746000000e+01 -1.66193979756349e+00
1512 6.98545611000000e+02 6.52253937907851e+02 3.40383706000000e+01 3.40383706000000e+01 1.35998498976766e+00
1513 6.90784872000000e+02 6.49154397005447e+02 3.39242892000000e+01 3.39242892000000e+01 1.22715835692594e+00
1514 6.61617766000000e+02 6.46047697015776e+02 3.38100848000000e+01 3.38100848000000e+01 4.60515525954089e-01
1515 6.13206469000000e+02 6.42935118061457e+02 3.36957439000000e+01 3.36957439000000e+01 -8.82267183347663e-01
1516 6.24786415000000e+02 6.39816454914653e+02 3.35813122000000e+01 3.35813122000000e+01 -4.47571548876322e-01
1517 6.03296436000000e+02 6.36692985808357e+02 3.34668252000000e+01 3.34668252000000e+01 -9.97900147647013e-01
1518 6.46088853000000e+02 6.33565988176466e+02 3.33523172000000e+01 3.33523172000000e+01 3.75472107333335e-01
1519 6.55983244000000e+02 6.30435254396061e+02 3.32378250000000e+01 3.32378250000000e+01 7.68642039722490e-01
1520 6.03181332000000e+02 6.27302060602987e+02 3.31233525000000e+01 3.31233525000000e+01 -7.28209157058816e-01
1521 6.30907838000000e+02 6.24166940258761e+02 3.30089300000000e+01 3.30089300000000e+01 2.04214366877051e-01
1522 6.01386293000000e+02 6.21030426432146e+02 3.28946095000000e+01 3.28946095000000e+01 -5.97183968155804e-01
1523 5.57565458000000e+02 6.17893051904458e+02 3.27803994000000e+01 3.27803994000000e+01 -1.84035567011603e+00
1524 5.70690040000000e+02 6.14756091453346e+02 3.26663802000000e+01 3.26663802000000e+01 -1.34897258843960e+00
1525 5.95411501000000e+02 6.11620077601755e+02 3.25525106000000e+01 3.25525106000000e+01 -4.97920937678921e-01
1526 6.17386264000000e+02 6.08486285082173e+02 3.24388557000000e+01 3.24388557000000e+01 2.74361679096696e-01
1527 5.63041301000000e+02 6.05354504406727e+02 3.23254232000000e+01 3.23254232000000e+01 -1.30897600767457e+00
1528 6.42511998000000e+02 6.02226010689468e+02 3.22122715000000e+01 3.22122715000000e+01 1.25064099594876e+00
1529 6.09973705000000e+02 5.99102079395735e+02 3.20994315000000e+01 3.20994315000000e+01 3.38685923589165e-01
1530 5.64615063000000e+02 5.95982502090626e+02 3.19868955000000e+01 3.19868955000000e+01 -9.80634056550635e-01
1531 5.74046779000000e+02 5.92868555260177e+02 3.18747009000000e+01 3.18747009000000e+01 -5.90492639263556e-01
1532 6.41832239000000e+02 5.89760031701197e+02 3.17628818000000e+01 3.17628818000000e+01 1.63940437226961e+00
1533 5.87081844000000e+02 5.86658951519517e+02 3.16514717000000e+01 3.16514717000000e+01 1.33609104970244e-02
1534 5.48332734000000e+02 5.83565109159589e+02 3.15404827000000e+01 3.15404827000000e+01 -1.11705250343518e+00
1535 5.94677531000000e+02 5.80479042221568e+02 3.14299710000000e+01 3.14299710000000e+01 4.51749980247568e-01
1536 5.43380751000000e+02 5.77402031561529e+02 3.13199309000000e+01 3.13199309000000e+01 -1.08625017948328e+00
1537 5.53914371000000e+02 5.74333132674098e+02 3.12103960000000e+01 3.12103960000000e+01 -6.54229496931021e-01
1538 5.62982195000000e+02 5.71275113219523e+02 3.11014068000000e+01 3.11014068000000e+01 -2.66641257511302e-01
1539 5.85789049000000e+02 5.68227773508667e+02 3.09929807000000e+01 3.09929807000000e+01 5.66621057242567e-01
1540 5.77854016000000e+02 5.65191657489476e+02 3.08851641000000e+01 3.08851641000000e+01 4.09981908126687e-01
1541 5.17584689000000e+02 5.62167310658024e+02 3.07779632000000e+01 3.07779632000000e+01 -1.44852410695012e+00
1542 6.15584230000000e+02 5.59156764503077e+02 3.06713930000000e+01 3.06713930000000e+01 1.83974250849718e+00
1543 5.79366706000000e+02 5.56159083519206e+02 3.05655128000000e+01 3.05655128000000e+01 7.59274762790644e-01
1544 5.63620326000000e+02 5.53176302718362e+02 3.04603181000000e+01 3.04603181000000e+01 3.42873086464529e-01
1545 5.47303890000000e+02 5.50207490280256e+02 3.03558627000000e+01 3.03558627000000e+01 -9.56520428673569e-02
1546 5.34607245000000e+02 5.47254685058444e+02 3.02521348000000e+01 3.02521348000000e+01 -4.18067688183244e-01
1547 5.20927458000000e+02 5.44318443582644e+02 3.01491689000000e+01 3.01491689000000e+01 -7.75841803806551e-01
1548 4.96570482000000e+02 5.41397840129078e+02 3.00469777000000e+01 3.00469777000000e+01 -1.49190905576763e+00
1549 5.97795846000000e+02 5.38494919862120e+02 2.99455955000000e+01 2.99455955000000e+01 1.98028875858821e+00
1550 5.36899939000000e+02 5.35609503647960e+02 2.98450599000000e+01 2.98450599000000e+01 4.32378208106746e-02
1551 5.57791822000000e+02 5.32742156850805e+02 2.97453415000000e+01 2.97453415000000e+01 8.42137420045925e-01
1552 5.09421170000000e+02 5.29893447269810e+02 2.96465049000000e+01 2.96465049000000e+01 -6.90546063991844e-01
1553 4.73327106000000e+02 5.27064687318944e+02 2.95485546000000e+01 2.95485546000000e+01 -1.81861962611682e+00
1554 5.23222946000000e+02 5.24254965347186e+02 2.94515170000000e+01 2.94515170000000e+01 -3.50412967585320e-02
1555 4.91699586000000e+02 5.21465598763687e+02 2.93554092000000e+01 2.93554092000000e+01 -1.01398732209420e+00
1556 5.13274309000000e+02 5.18697165370260e+02 2.92602800000000e+01 2.92602800000000e+01 -1.85331663615643e-01
1557 5.29447957000000e+02 5.15950245587797e+02 2.91660965000000e+01 2.91660965000000e+01 4.62787723828708e-01
1558 5.18407573000000e+02 5.13225422499239e+02 2.90729164000000e+01 2.90729164000000e+01 1.78246668805501e-01
1559 5.75666498000000e+02 5.10523281891537e+02 2.89807498000000e+01 2.89807498000000e+01 2.24780989305055e+00
1560 4.94410732000000e+02 5.07843670116446e+02 2.88896254000000e+01 2.88896254000000e+01 -4.64974465070294e-01
1561 5.34402006000000e+02 5.05187178485131e+02 2.87995729000000e+01 2.87995729000000e+01 1.01441877684474e+00
1562 4.77826168000000e+02 5.02555143303636e+02 2.87105673000000e+01 2.87105673000000e+01 -8.61319633472951e-01
1563 5.40143861000000e+02 4.99946677191380e+02 2.86226529000000e+01 2.86226529000000e+01 1.40438358208997e+00
1564 4.91057226000000e+02 4.97363864364308e+02 2.85358212000000e+01 2.85358212000000e+01 -2.21007775459003e-01
1565 4.51498086000000e+02 4.94805823234915e+02 2.84501018000000e+01 2.84501018000000e+01 -1.52223487772952e+00
1566 5.19489832000000e+02 4.92273901692705e+02 2.83655310000000e+01 2.83655310000000e+01 9.59471913545174e-01
1567 4.83491240000000e+02 4.89767224059447e+02 2.82820637000000e+01 2.82820637000000e+01 -2.21906863870311e-01
